,game_id,inning,batting_team,batter,pitch_sequence,event_text,ejection_flag,ejectee,job_code,ump_id,reason
6815,TOR200707200,6,1,overl001,X,S9/G+.1-2,ej,gibbj001,M,timmt901,Checked swing for strike
7077,TOR200707220,5,1,riosa002,FBFFFBX,S7/G.3-H;2-H;1-3(E7/TH);B-2,ej,mclaj801,M,fairc901,Balls and strikes
8269,TOR200708070,7,1,riosa002,BH,HP,ej,clemr001,P,herna901,Intentional HBP
8270,TOR200708070,7,1,riosa002,BH,HP,ej,torrj101,M,herna901,Intentional HBP
8402,TOR200708080,4,0,abreb001,BCBFBC,K,ej,abreb001,P,cousd901,Called third strike
986,WAS200704070,9,1,fickr001,.BCCC,K,ej,fickr001,P,drecb901,Called third strike
1301,WAS200704160,8,1,wilsj003,.CBBBFFFS,K,ej,cox-b103,M,holbs901,Call at 2B on forceout
2087,WAS200704280,6,1,lopef001,CBFX,64(1)/FO/G,ej,randw001,M,randt901,Call at 1B
6516,WAS200707020,8,1,fickr001,..BCBCC,K,ej,fickr001,P,barrs901,Called third strike
8013,WAS200707190,3,1,yound001,FBBSC,K,ej,yound001,P,drakr901,Balls and strikes
9466,WAS200708050,5,0,ludwr001,FBBCFS,K,ej,larut101,M,wegnm901,Checked swing
1680,ANA200804280,3,0,thomf001,BFCBFBFB,W,ej,butcm001,C,relic901,Balls and strikes
2483,ANA200805030,7,1,andeg001,CBCC,K,ej,andeg001,P,emmep901,Called third strike
5025,ANA200806110,7,1,iztum001,FFFX,S8/L.3-H;2-H;1-3,ej,maddj801,M,cousd901,Balls and strikes
8898,ANA200808130,9,0,ibanr001,BBBCSX,S8/G.2-H,ej,rodrf003,P,davig901,Balls and strikes
9573,ANA200808240,9,0,spand001,*B*BBCCC,K,ej,spand001,P,gormb901,Called third strike to end the game
9979,ANA200808270,7,0,thomf001,CBCBFFFBFB,W,ej,sciom001,M,schrp901,Balls and strikes
10550,ANA200808310,5,0,bradm001,CBX,D9/F,ej,sciom001,M,hohnb901,Balls and strikes
10575,ANA200808310,7,0,byrdm001,CSFS,K,ej,washr001,M,hohnb901,Balls and strikes
10590,ANA200808310,8,0,lairg001,FFBC,K,ej,lairg001,P,hohnb901,Called third strike
10731,ANA200809080,6,1,napom001,>B.1CFBBX,FC5/G.3XH(52);1-3;B-1,ej,huntt001,P,barrt901,Fighting with Ivan Rodriguez
10732,ANA200809080,6,1,napom001,>B.1CFBBX,FC5/G.3XH(52);1-3;B-1,ej,rodri001,P,barrt901,Fighting with Torii Hunter
1690,ARI200804220,6,1,romea001,.BBX,6/P,ej,bochb002,M,fleta901,Fair/foul call
10260,ARI200808290,5,1,jackc002,CFBBBX,3/P3F/FINT,ej,melvb001,M,bellw901,Interference call
10772,ARI200809010,6,1,uptoj001,BSB.FFBFX,6/P,ej,raucj001,P,iassd901,Balls and strikes
11129,ARI200809030,7,1,montm001,.*BBBCFB,W,ej,duncd101,C,scotd901,Balls and strikes
12392,ARI200809260,8,0,spilr001,>S,CS2(26),ej,hurdc001,M,kulpr901,Call at 2B
2655,ATL200805070,2,0,edmoj001,N,BK.3-H;1-2,ej,cox-b103,M,bellw901,Balk call
5077,ATL200806040,8,0,jacom001,...CSFFX,43/G,ej,gonzf801,M,johna901,Call at 1B
5600,ATL200806070,9,1,escoy001,BCFBC,K,ej,escoy001,P,fleta901,Called third strike
6485,ATL200806240,4,1,johnk003,X,3/LDP.1X1(3),ej,escoy001,P,coope901,Call at 1B
7557,ATL200807060,5,1,blang001,CCFFFS,K,ej,cox-b103,M,everm901,Balls and strikes
8125,ATL200807200,3,0,harrw001,BBFBB,W.3-H;2-3;1-2,ej,cox-b103,M,guccc901,Balls and strikes
9427,ATL200808131,4,1,nortg001,.X,4!1/G,ej,cox-b103,M,westj901,Objecting to delay to turn on field lights
9496,ATL200808131,9,0,blanh001,.SBFBX,9/F,ej,buenf001,P,rapue901,Throwing a pitch behind Alfonso Soriano
2591,BAL200805130,9,0,ortid001,CSBBFFBS,K,ej,ortid001,P,diazl901,Balls and strikes
3000,BAL200805170,6,1,markn001,BBBB,W,ej,florj002,P,mcclt901,Balls and strikes while catching
4287,BAL200806020,3,1,jonea003,SCFX,7/F,ej,tremd801,M,marqa901,Balls and strikes; traced line in batter's box
8942,BAL200808190,8,0,pedrd001,>B.*BBCSX,63/G,ej,pedrd001,P,davib902,Checked swing
9379,BAL200808230,2,1,moram002,C1SB>F>S,K,ej,tremd801,M,westj901,Arguing whether batter left plate area
1297,BOS200804200,2,1,ramim002,CCBC,K,ej,ramim002,P,emmep901,Called third strike
2429,BOS200805010,9,1,crisc001,CN,BK.1-2,ej,gibbj001,M,drecb901,Balk call
4263,BOS200806040,8,0,uptob001,BCCC,K,ej,uptob001,P,emmep901,Called third strike
4361,BOS200806050,2,1,crisc001,BH,HP,ej,crisc001,P,kellj901,Fight after intentional HBP
4362,BOS200806050,2,1,crisc001,BH,HP,ej,gomej001,P,kellj901,Fight after intentional HBP by Shields
4363,BOS200806050,2,1,crisc001,BH,HP,ej,shiej002,P,kellj901,Fight after Intentional HBP
6762,BOS200807090,7,1,varij001,BBX,S8/L-.3-H;2-3,ej,gardr001,M,relic901,Changed call from catch to non-catch
7100,BOS200807120,7,0,millk005,CBSFBFFBC,K,ej,tremd801,M,eddid901,Called third strike on Kevin Millar
7435,BOS200807250,9,1,lowem001,BCFFFBFC,K,ej,lowem001,P,fostm901,Called third strike
10465,BOS200809030,9,0,hernr002,.BCBCFBC,K,ej,crowt101,C,nelsj901,Balls and strikes
75,CHA200804070,3,1,thomj002,CCBS,K,ej,guilo001,M,cuzzp901,Balls and strikes
411,CHA200804110,5,1,thomj002,CBSBBC,K,ej,thomj002,P,hoyej901,Called third strike
2130,CHA200804280,10,0,huffa001,.FBX,43/G,ej,huffa001,P,wegnm901,Call at 1B
2615,CHA200805080,6,1,konep001,BB*BC>S,SB3;SB2,ej,gardr001,M,eddid901,Delay on asking for check swing call
2761,CHA200805200,4,1,credj001,SBSC,K,ej,credj001,P,bellw901,Called third strike
3378,CHA200805240,9,1,piera001,.FCBS,K,ej,piera001,P,marqa901,Balls and strikes
3379,CHA200805240,9,1,piera001,.FCBS,K,ej,guilo001,M,marqa901,Balls and strikes
5888,CHA200806290,2,1,credj001,CFB.FS,K,ej,pinil001,M,drakr901,Checked swing
7920,CHA200807230,7,1,cabro001,.BCSFX,S8/G,ej,guilo001,M,drakr901,Balls and strikes
8271,CHN200807260,9,1,derom001,BCBBCX,63/G,ej,sinam001,C,drakr901,Call at 1B
8272,CHN200807260,9,1,derom001,BCBBCX,63/G,ej,pinil001,M,drakr901,Call at 1B
11008,CHN200808290,7,0,howar001,FBBX,31/G,ej,smits801,C,welkb901,Call at 1B
11939,CHN200809160,5,0,camem001,CCX,5(2)3/GDP,ej,sedae801,C,westj901,Call at 1B
12358,CHN200809180,11,1,ramia001,BBBCFB,W,ej,edmoj001,P,rapue901,Balls and strikes
1329,CIN200804190,8,0,braur002,.CX,8/F,ej,bakop001,P,wendh902,Balls and strikes while catching
1342,CIN200804190,8,1,freer001,....BFCBFC,K,ej,freer001,P,wendh902,Called third strike
4413,CIN200805310,9,1,rossd001,BCSX,13/G-.3-H;1-2,ej,cox-b103,M,johna901,Call at HP
5992,CIN200806190,9,1,brucj001,CBSC,K,ej,brucj001,P,davib902,Arguing about calling time
6248,CIN200807010,6,0,laroa001,*BB*BX,D8/L.3-H;2-3,ej,encae001,P,fairc901,Call at 3B
1850,CLE200804260,8,1,garkr001,CBX,64(1)/FO/G,ej,wedge001,M,cousd901,Call at 2B
4027,CLE200805230,6,1,franb001,FBX,D7/F.2-H;1-3,ej,wedge001,M,scotd901,Missed call on home run
4067,CLE200805230,9,0,bradm001,CBBFBFC,K,ej,bradm001,P,iassd901,Called third strike
4325,CLE200805250,6,0,hamij003,CBFFBS,K,ej,hamij003,P,hohnb901,Balls and strikes
7188,CLE200807130,2,0,riggs001,N.FFFF>B.BBB,W,ej,wedge001,M,danlk901,Balls and strikes
10249,CLE200808300,10,0,lopej003,CX,S/BR/G.2X3(6);1-2,ej,wedge001,M,culbf901,Arguing for double play
12178,CLE200809190,7,0,shefg001,CH,HP,ej,shefg001,P,laynj901,Fighting after HBP
12179,CLE200809190,7,0,shefg001,CH,HP,ej,carmf001,P,laynj901,Fighting after HBP
12180,CLE200809190,7,0,shefg001,CH,HP,ej,martv001,P,laynj901,Fighting after HBP
12181,CLE200809190,7,0,shefg001,CH,HP,ej,polap001,P,laynj901,Fighting after HBP
3656,DET200805230,6,1,guilc001,BSBBCX,13/G,ej,leylj801,M,wendh902,Balls and strikes
5706,DET200806250,3,1,thamm001,CFBBBC,K,ej,thamm001,P,bellw901,Called third strike
5897,DET200806260,6,1,polap001,CB1F1BC,K,ej,polap001,P,schrp901,Called third strike
8669,DET200808130,7,1,shefg001,.BCCC,K,ej,shefg001,P,culbf901,Called third strike
8985,DET200808150,9,0,castj004,FX,64(1)/FO/G.3-H(UR);2-H(E4/TH1)(UR)(NR),ej,polap001,P,kulpr901,Interference non-call
9148,DET200808160,8,0,paytj001,FBCBFFX,63/G,ej,paytj001,P,causk901,Call at 1B
10282,DET200808310,8,1,polap001,MBX,26(2)/FO/BG.1-2,ej,leylj801,M,causk901,Call at 3B
10758,DET200809030,6,1,rente001,CBCS,K,ej,rente001,P,guccc901,Balls and strikes
2832,FLO200805040,7,0,crabc001,BSFBBB,W,ej,blacb001,M,holbs901,Balls and strikes
2958,FLO200805060,4,0,camem001,CFBBC,K,ej,yoste001,M,coope901,Called third strike on Cameron
5410,FLO200806090,8,1,rossc001,.BSFC,K,ej,rossc001,P,hohnb901,Called third strike
7345,FLO200807180,5,0,rollj001,BCCX,8/L+,ej,manuc101,M,joycj901,Strike call on pitch that hit batter
11403,FLO200809030,4,1,volsc001,BFFBX,53/G,ej,cox-b103,M,wegnm901,Balls and strikes
576,HOU200804110,7,0,rabem001,.BX,46(1)/FO/G,ej,presj001,C,davib902,Balls and strikes
1217,HOU200804190,7,1,blumg001,FCBFBX,8!/F,ej,coopc001,M,reedr901,Catch/no catch call
4569,HOU200806110,7,0,branr001,CFBC,K,ej,ausmb001,P,campa902,Checked swing
4573,HOU200806110,7,0,camem001,.BBCCB..B,W,ej,coopc001,M,campa902,Safe call on pickoff at 1B
6845,HOU200807030,9,0,kempm001,BBBB,W,ej,brocd001,P,timmt901,Outburst on mound after a walk
10386,HOU200808300,3,1,quinh001,FB+1.X,8!/FDP.2X2(86),ej,coopc001,M,wintm901,Arguing catch/trap call
10571,HOU200808310,6,0,ludwr001,CS*BFBC,K,ej,larut101,M,wintm901,Balls and strikes
2553,KCA200805100,4,0,paytj001,FBFS,K,ej,paytj001,P,tscht901,Balls and strikes
4267,KCA200806100,8,1,avilm001,CBCBFFFFFBX,9/F,ej,hillt801,M,everm901,Balls and strikes
5058,KCA200806220,7,1,gorda001,CBBBCFB,W,ej,hinsa001,P,welkb901,Balls and strikes
7750,KCA200807260,4,1,gorda001,X,13/SH/BG.1-2,ej,hillt801,M,onorb901,Call at 1B
8407,KCA200808030,5,1,olivm001,.BFH,HP.3-H;2-3;1-2,ej,carrd001,P,timmt901,Intentional HBP
8408,KCA200808030,5,1,olivm001,.BFH,HP.3-H;2-3;1-2,ej,guilo001,M,timmt901,Intentional HBP
8409,KCA200808030,5,1,olivm001,.BFH,HP.3-H;2-3;1-2,ej,olivm001,P,timmt901,Charging the mound after HBP
8458,KCA200808030,7,0,swisn001,CBH,HP.1-2,ej,greiz001,P,timmt901,Intentional HBP
8459,KCA200808030,7,0,swisn001,CBH,HP.1-2,ej,hillt801,M,timmt901,Intentional HBP
248,LAN200804010,6,1,jonea002,BBBFB,W.1-2,ej,bowal001,C,monte901,Refusing to stay in the coaching box
1763,LAN200804240,8,1,kempm001,CSBS,K,ej,kentj001,P,fleta901,Call at 2B; continued argument
1764,LAN200804240,8,1,kempm001,CSBS,K,ej,torrj101,M,fleta901,Call at 2B; arguing Kent's ejection
4445,LAN200806030,8,1,kempm001,CFS,K,ej,torry001,P,wintm901,Wrestling with Matt Kemp
4446,LAN200806030,8,1,kempm001,CFS,K,ej,kempm001,P,wintm901,Wrestling with Yorvit Torrealba
4869,LAN200806060,5,1,kentj001,BCCBBC,K,ej,kentj001,P,fostm901,Called third strike
6103,LAN200806260,7,1,mazal001,..C.FBBFX,S8/L,ej,coopd001,C,barkl901,Checked swing
8190,LAN200807280,8,1,blakc001,SBFFS,K,ej,blakc001,P,gibsg901,Balls and strikes
8191,LAN200807280,8,1,blakc001,SBFFS,K,ej,torrj101,M,gibsg901,Arguing Blake's ejection
8711,LAN200808010,5,1,berra001,FCBFFFFBFX,4/LDP.1X1(43),ej,duncm001,C,cousd901,Call at 1B
2697,MIL200805120,5,1,fielp001,CCBBBFS,K23,ej,moliy001,P,schrp901,Balls and strikes while catching
2698,MIL200805120,5,1,fielp001,CCBBBFS,K23,ej,larut101,M,schrp901,Balls and strikes
4976,MIL200806150,8,0,harrb001,.CTC,K,ej,gardr001,M,rungb901,Not allowing time for batter
8526,MIL200807310,9,0,edmoj001,.BBBB,W,ej,gagne001,P,eddid901,Intentionally throwing at batter
8542,MIL200807310,9,1,fielp001,..CBCBBX,7/F,ej,fielp001,P,eddid901,Balls and strikes
10028,MIL200808240,5,1,fielp001,FFS,K,ej,laroa001,P,davib902,Called third strike; one inning later
10029,MIL200808240,5,1,fielp001,FFS,K,ej,russj002,M,davib902,Arguing the ejection of LaRoche
3984,MIN200805210,2,0,bradm001,BFFFBFBC,K,ej,bradm001,P,nelsj901,Called third strike from bench
3985,MIN200805210,2,0,bradm001,BFFFBFBC,K,ej,washr001,M,nelsj901,Arguing about Milton Bradley's ejection
6693,MIN200806300,3,1,casia001,BX,9/F,ej,gardr001,M,hoyej901,Arguing warning to both teams
8481,MIN200807310,7,0,piera001,1X,43/G,ej,gardr001,M,fostm901,Checked swing
9532,MIN200808150,5,1,evera001,BBFCBFFFFX,E9/F.B-1,ej,riggj801,M,wegnm901,Catch/no catch call
343,NYA200804030,4,0,thomf001,CBBCBFC,K,ej,thomf001,P,millb901,Called third strike
2878,NYA200805180,4,0,delgc001,FB.*BFBFX,S9/G.3-H;1-2,ej,manuj101,C,davib902,Reversed call from homer to foul ball
3063,NYA200805200,6,0,millk005,BFX,9/F,ej,hawkl001,P,meric901,Throwing a high inside fastball at Luke Scott
3411,NYA200805220,9,1,giamj001,BFFBT,K,ej,giraj001,M,guccc901,Foul tip call
3488,NYA200805230,2,0,suzui001,BFCFFB*B>C,K,ej,mclaj801,M,dimum901,Balls and strikes
7135,NYA200807060,6,1,molij001,CBBFFC,K,ej,giraj001,M,diazl901,Balls and strikes
8750,NYA200807290,8,1,rodra001,H,HP,ej,cabrd001,P,fairc901,Intentional HBP
8900,NYA200807300,6,1,jeted001,CBFFB.C,K,ej,ramie003,P,wegnm901,Pitch behind Millar's head
1589,NYN200804250,3,1,wrigd002,FFBBB>B,W.3-H;2-3;1-2,ej,cox-b103,M,mcclt901,Balls and strikes
3259,NYN200805140,5,1,aloum001,FBFBC,K,ej,aloum001,P,demud901,Balls and strikes
5837,NYN200806240,4,0,lopej003,BCX,4/P,ej,manuj101,M,rungb901,Balls and strikes
5838,NYN200806240,4,0,lopej003,BCX,4/P,ej,beltc001,P,rungb901,Balls and strikes
7511,NYN200807220,3,1,beltc001,BCBFBX,3/G.2-3,ej,thomm001,C,fostm901,Checked swing
7512,NYN200807220,3,1,beltc001,BCBFBX,3/G.2-3,ej,manuc101,M,fostm901,Checked swing
8907,NYN200808070,8,0,kouzk001,.CSBX,46(1)3/GDP,ej,blacb001,M,ticht901,Argument over substitutes
8908,NYN200808070,8,0,kouzk001,.CSBX,46(1)3/GDP,ej,colbc001,C,ticht901,Argument over substitutes
9562,NYN200808110,9,0,gomec001,CBX,53/G-,ej,manuj101,M,hohnb901,Balls and strikes
10678,NYN200809050,6,1,murpd006,BCFBFBFX,D7/F,ej,duber801,C,emmep901,Balls and strikes
10944,NYN200809072,1,1,wrigd002,FFX,C/E2.1-2,ej,manuc101,M,mealj901,Catcher's interference
3795,OAK200805230,6,0,youkk001,BFX,3/P3F,ej,magad001,C,tscht901,Yelling from dugout about not granting time
6433,OAK200806220,7,1,ellim001,CBBSBC,K,ej,ellim001,P,barkl901,Called third strike
6434,OAK200806220,7,1,ellim001,CBBSBC,K,ej,gereb001,M,barkl901,Called third strike on Ellis
6556,OAK200806240,5,1,browe001,CCBX,6/P,ej,vanbt001,C,nelsj901,Balls and strikes
8597,OAK200807260,3,0,bradm001,CBBFFC,K,ej,bradm001,P,mealj901,Called third strike
11263,OAK200809130,4,0,bradm001,BFFF*BX,64(1)3/GDP,ej,bradm001,P,campa902,Call at 1B
11426,OAK200809140,4,0,lairg001,CBBFBC,K,ej,lairg001,P,campa902,Called third strike
12285,OAK200809200,9,0,valbl001,.BBCFBX,D9/L9L.BX3(945),ej,riggj801,M,millb901,Call at 3B
884,PHI200804130,6,0,derom001,BCX,HR/F7LD,ej,manuc101,M,johna901,HR call on foul ball
2547,PHI200805020,10,1,howar001,BFFBC,K,ej,howar001,P,cousd901,Called third strike
3624,PHI200805170,7,1,utlec001,..CFFBH,HP,ej,gibbj001,M,wintm901,Arguing that batter swung at pitch that hit him
7003,PHI200807070,7,1,howar001,X,HR/9/F.3-H,ej,manuj101,M,iassd901,Reversal of call from double to home run
11796,PHI200809130,3,1,ruizc001,CCFX,13/G+,ej,skaaj801,C,kulpr901,Arguing that pitch hit Prince Fielder
12823,PHI200809260,8,1,wertj001,B>C.BCFC,K,ej,manuc101,M,fleta901,Balls and strikes
1332,PIT200804220,7,0,ramih003,BBBX,53/G,ej,gonzf801,M,wintm901,Call at 1B
5006,PIT200806080,4,1,bay-j001,BBC*BF>F>X,D7/L.2-H;1-H,ej,michj001,P,mealj901,Balls and strikes; did not complete at bat
5142,PIT200806090,2,0,reynm001,BCFBBX,D9/F/FINT,ej,melvb001,M,kellj901,Reversal from homer to double
7924,PIT200807120,4,0,pujoa001,CBBX,D6/G,ej,miend001,P,coope901,Arguing Pujols out at 2B
10261,PIT200808180,3,0,reyea003,BX,46(1)/FO/G/NDP.BX2(2),ej,manuj101,M,westj901,Runner called out after overthrow
11595,PIT200809130,5,1,michj001,.BBBCCC,K,ej,michj001,P,emmep901,Called third strike
3331,SDN200805210,6,1,germj001,BSBX,S5/G.1-2,ej,joynw001,C,reynj901,Balls and strikes on Jody Gerut
3496,SDN200805220,7,0,encae001,BSFC,K,ej,encae001,P,coope901,Called third strike
3497,SDN200805220,7,0,encae001,BSFC,K,ej,baked002,M,coope901,Arguing Encarnacion's ejection
6655,SDN200806220,8,1,barrm003,FX,54(1)3/GDP,ej,blacb001,M,joycj901,Arguing that batted ball struck batter
7724,SDN200807070,7,0,ramih003,F.1X,53/G,ej,gonzf801,M,westj901,Reversal of call from double to foul ball
11549,SDN200809090,8,1,hundn001,.1BCBCB>F>C,K,ej,hundn001,P,fostm901,Called third strike
1609,SEA200804240,7,0,markn001,BBBB,W.2-3;1-2,ej,mclaj801,M,mosec901,Balls and strikes
2486,SEA200805070,2,0,murpd005,BCCBBX,S9/G,ej,mclaj801,M,wegnm901,Arguing
2656,SEA200805080,4,1,belta001,BX,9/F,ej,sexsr001,P,fairc901,Charging the mound after high pitch
3858,SEA200805270,5,1,vidrj001,SFBFBBB,W,ej,lugoj001,P,herna901,Asking for check swing call
3859,SEA200805270,5,1,vidrj001,SFBFBBB,W,ej,frant001,M,herna901,Arguing about Lugo ejection
4302,SEA200805310,6,0,granc001,BCBSX,53/G,ej,leylj801,M,iassd901,Call at 1B on Granderson
5486,SEA200806160,5,0,hermj001,X,4!6(1)/FO/G.3-H,ej,silvc001,P,welkb901,Call at 1B
6617,SEA200807040,9,0,rodri001,CSFT,K,ej,rodri001,P,knigb901,Balls and strikes
9621,SEA200808210,6,0,browe001,X,HR/7/F,ej,thomf001,P,hohnb901,Balls and strikes
282,SFN200804080,8,0,hairs001,SS*BS,K,ej,hairs001,P,timmt901,Balls and strikes
2160,SFN200804280,1,1,durhr001,BN,BK.1-2,ej,hurdc001,M,emmep901,Balk call
2375,SFN200804290,7,0,torry001,BN,BK.3-H,ej,bochb002,M,darlg901,Balk call
5739,SFN200806160,7,0,rente001,.BSX,9/SF/F.3-H,ej,bochb002,M,hallt901,Call at HP
7274,SFN200807180,5,0,braur002,X,T7/F,ej,bochb002,M,wolfj901,Call at 3B
5493,SLN200806130,8,0,howar001,H,HP,ej,sprir001,P,vanol901,Intentional HBP
5494,SLN200806130,8,0,howar001,H,HP,ej,larut101,M,vanol901,Arguing Springer's ejection
5513,SLN200806130,8,1,laruj001,BBBB,W.1-2,ej,oquej001,C,vanol901,Arguing that Seanez should be ejected
8462,SLN200807230,5,0,fielp001,SF*BS,K,ej,yoste001,M,rapue901,Checked swing
131,TBA200804080,7,1,uptob001,CX,D9/L.BX3(945),ej,maddj801,M,wendh902,Call at 3B
1982,TBA200804240,3,0,riosa002,CFBBS,K,ej,riosa002,P,mcclt901,Checked swing for strike three
3662,TBA200805230,8,1,crawc002,BFBSBX,5/P5F,ej,tremd801,M,rapue901,Continuing argument on fair/foul call
7692,TBA200807190,7,1,iwama001,.CBCBBB,W,ej,arnsb001,C,dimum901,Balls and strikes
7715,TBA200807190,8,1,navad001,H,HP,ej,leagb001,P,dimum901,Balls and strikes
9541,TBA200808190,6,1,uptob001,X,S3/G.3-H;1-3(E3/TH1);BX2(4),ej,maddj801,M,mealj901,Double play call after overthrow
10299,TBA200808290,4,1,riggs001,CX,3/G,ej,hernr002,P,holbs901,Balls and strikes
1078,TEX200804140,8,0,guerv001,FBF*B*B>C,K,ej,sciom001,M,westj901,Called third strike to Guerrero
1824,TEX200804290,1,1,kinsi001,CBBBFFC,K,ej,kinsi001,P,welkb901,Called third strike
3394,TEX200805160,7,1,younm003,F11>B.X,S9/G.2-H;B-2(THH),ej,coopc001,M,herna901,Call at HP
3680,TEX200805180,6,0,matsk001,BBF1C>B,CS2(26),ej,coopc001,M,campa902,Call at 2B on caught stealing
5284,TEX200806080,6,0,hinse001,.FBBFFC,K,ej,hinse001,P,hoyej901,Called third strike
6359,TEX200807070,5,0,mattg002,X,63/G,ej,sciom001,M,fleta901,Arguing that a batter had been HBP
6813,TEX200807100,7,1,davic003,X,D8/L.1-H,ej,washr001,M,reilm901,Call on whether ball was home run
7887,TEX200807300,8,1,younm003,.BX,8/SF/F.3-H,ej,rhoda001,P,nauep901,Balls and strikes
8184,TEX200808010,6,1,vazqr001,BTB1.BB,W,ej,carlj001,P,campa902,Balls and strikes
8636,TEX200808040,5,0,rodra001,BBN,BK.3-H,ej,washr001,M,marqa901,Balk call
11619,TEX200809150,6,1,ramim003,FH,HP.1-2,ej,leylj801,M,coope901,Arguing HBP call
12339,TEX200809200,7,1,durag001,SCC,K,ej,washr001,M,hallt901,Balls and strikes
12340,TEX200809200,7,1,durag001,SCC,K,ej,vazqr001,P,hallt901,Balls and strikes
12687,TEX200809220,8,1,byrdm001,CFS,K23,ej,byrdm001,P,hohnb901,Balls and strikes
4409,TOR200806080,4,0,paytj001,LBCX,2!/P2F,ej,paytj001,P,millb901,Balls and strikes
4917,TOR200806110,9,0,ibanr001,B>B.FFX,S9/L.3-H;2-3;B-2(TH),ej,gibbj001,M,fleta901,Balls and strikes
4918,TOR200806110,9,0,ibanr001,B>B.FFX,S9/L.3-H;2-3;B-2(TH),ej,ryanb001,P,fleta901,Balls and strikes
5394,TOR200806150,8,1,barar001,BCSFFX,63/G,ej,gibbj001,M,johna901,Call at 1B
11041,TOR200809160,3,0,moram002,.BCBFC,K,ej,moram002,P,drakr901,Called third strike
7229,WAS200807080,3,0,drews001,1,BK.1-2,ej,pereo001,P,herna901,Balk call
824,ANA200904120,1,1,kendh001,B>B.X,7/F,ej,hatcm001,C,westj901,Bench-clearing altercation with Boston
825,ANA200904120,1,1,kendh001,B>B.X,7/F,ej,speij001,P,westj901,Bench-clearing altercation with Boston
826,ANA200904120,1,1,kendh001,B>B.X,7/F,ej,huntt001,P,westj901,Bench-clearing altercation with Boston
843,ANA200904120,1,1,guerv001,BSFX,9/F,ej,sciom001,M,rapue901,Bench-clearing altercation with Boston
1041,ANA200904210,6,0,lairg001,CX,4/P,ej,sciom001,M,timmt901,Balls and strikes
2006,ANA200905060,8,0,barar001,BFH,HP,ej,sciom001,M,hohnb901,Arguing teams being warned after HBP
3010,ANA200905140,9,1,rivej001,X,5/P,ej,frant001,M,millb901,Balls and strikes
4070,ARI200905250,6,1,ojeda001,BFCX,323/G.3-H;2-3;1-2,ej,hundn001,P,coope901,Call at HP on force out
4071,ARI200905250,6,1,ojeda001,BFCX,323/G.3-H;2-3;1-2,ej,blacb001,M,coope901,Call at HP
9620,ARI200908120,8,0,coraa001,BFFBFX,7/F,ej,raucj001,P,everm901,Balls and strikes
9621,ARI200908120,8,0,coraa001,BFFBFX,7/F,ej,hinca001,M,everm901,Balls and strikes (after Rauch ejection
10669,ARI200909070,3,0,ramim002,CCS,K,ej,ramim002,P,eddid901,Balls and strikes
4244,ATL200906060,9,0,camem001,BCC*BC,K,ej,camem001,P,hudsm901,Called third strike
4791,ATL200906090,8,0,yound004,BCX,563/G,ej,hillp801,C,eddid901,Call at 1B
5108,ATL200906110,9,1,johnk003,TFBFFFX,31/G,ej,cox-b103,M,knigb901,Call at 1B on Kelly Johnson
5500,ATL200906240,6,0,cervf001,11,PO1(13),ej,giraj001,M,welkb901,Call at 1B
7902,ATL200907230,6,1,escoy001,BFBF>FB1>C,K+CS2(24)/DP,ej,cox-b103,M,kellj901,Called third strike on Escobar
8504,ATL200908110,3,0,guzmc001,B11>C.>C,CS3(25),ej,ecksr801,C,vanol901,Call at 3B (Morgan)
10404,ATL200909040,4,1,escoy001,BCBFX,13/G/BINT.1-1,ej,cox-b103,M,gormb901,Batter interference call on throw to 1B
11695,ATL200909200,1,0,utlec001,C1B*BB>F>F>S,K+CS2(26)/DP,ej,victs001,P,fairc901,Call at 2B on steal attempt
2114,BAL200904280,7,0,abreb001,1CBBFN,BK.1-2,ej,tremd801,M,herna901,Balk call
8206,BAL200908020,4,1,zaung001,CFC,K,ej,zaung001,P,wendh902,Balls and strikes
11561,BAL200909170,7,0,zobrb001,.BBBCB,W.2-3;1-2,ej,tremd801,M,kulpr901,Balls and strikes
5193,BOS200906210,7,1,drewj001,.SCBX,S7/L.2-H,ej,cox-b103,M,hohnb901,Balls and strikes
5194,BOS200906210,7,1,drewj001,.SCBX,S7/L.2-H,ej,jonec004,P,hohnb901,Balls and strikes
5195,BOS200906210,7,1,drewj001,.SCBX,S7/L.2-H,ej,oflae001,P,hohnb901,Balls and strikes
6408,BOS200907100,5,1,green001,SS*B,OA.3XH(2432);1-2,ej,ellsj001,P,cousd901,Throwing helmet after call at home
6612,BOS200907110,7,1,pedrd001,.SBFBB>S,K,ej,hillt801,M,ticht901,Interference non-call
7440,BOS200907280,3,1,bay-j001,CX,S6/G-.3-H,ej,gereb001,M,johna901,Balls and strikes
8122,BOS200908110,2,1,youkk001,.H,HP,ej,youkk001,P,onorb901,Brawl after intentional HBP
8123,BOS200908110,2,1,youkk001,.H,HP,ej,porcr001,P,onorb901,Brawl after intentional HBP
8136,BOS200908110,2,1,varij001,BBBC1>S,CS2(26),ej,frant001,M,barrs901,Call at 2B on steal attempt
10816,BOS200909132,8,0,burrp001,.BTFS,K,ej,burrp001,P,barkl901,Balls and strikes (check swing)
5116,CHA200906230,8,0,furcr001,X,63/G.2-3,ej,guilo001,,westj901,Balls and strikes
11996,CHA200909250,9,0,evera001,.CSBFBS,K,ej,guilo001,M,carlm901,Balls and strikes
